FileName	X	Y	Z	W	P	Q	R
FileName	X	Y	Z	W	P	Q	R
2017-11-08/IMG_4401.JPG	-177.395600	-0.082593	186.152700	0.617710	-0.137560	-0.762191	0.136295
2017-11-08/IMG_4410.JPG	-176.692900	-0.185695	176.525900	0.680389	-0.121957	-0.710425	0.132264
2017-11-08/IMG_4404.JPG	-176.730000	-0.209639	181.771800	0.646979	-0.112901	-0.745589	0.112998
2017-11-08/IMG_4407.JPG	-176.702800	-0.158869	179.118300	0.675325	-0.129954	-0.709703	0.152871
2017-11-08/IMG_4406.JPG	-176.691200	-0.290351	180.151800	0.689370	-0.146937	-0.693535	0.148957
2017-11-08/IMG_4411.JPG	-176.491400	-0.304214	175.831500	0.644945	-0.118273	-0.745795	0.117676
2017-11-08/IMG_4402.JPG	-176.866600	-0.132216	184.213300	0.675430	-0.126506	-0.715737	0.124544
2017-11-08/IMG_4403.JPG	-176.798800	-0.193812	182.892900	0.717856	-0.136912	-0.671829	0.120766
2017-11-08/IMG_4408.JPG	-176.656700	-0.324342	178.361000	0.738821	-0.130235	-0.645998	0.140959
2017-11-08/IMG_4405.JPG	-176.770900	-0.227374	180.973000	0.771860	-0.143697	-0.607295	0.121554
2017-11-08/IMG_4409.JPG	-176.687700	-0.348829	177.607200	0.792792	-0.141216	-0.582978	0.108057
2017-11-08/IMG_4419.JPG	-177.475100	-0.322428	175.139300	0.796573	-0.103744	-0.589478	0.084997
2017-11-08/IMG_4413.JPG	-176.617400	-0.338825	173.982600	0.811943	-0.162219	-0.550758	0.105356
2017-11-08/IMG_4412.JPG	-176.512400	-0.411290	175.094700	0.628236	-0.126340	-0.750805	0.160155
2017-11-08/IMG_4414.JPG	-177.223600	-0.190914	175.928000	0.526328	-0.102728	-0.830475	0.150790
2017-11-08/IMG_4418.JPG	-177.188500	-0.119338	175.909700	0.503457	-0.088207	-0.850509	0.124039
2017-11-08/IMG_4416.JPG	-177.223400	-0.108946	175.841100	0.468951	-0.075643	-0.869730	0.133916
2017-11-08/IMG_4400.JPG	-177.942500	-0.107816	187.595800	0.700003	-0.142556	-0.687917	0.128235
2017-11-08/IMG_4399.JPG	-178.451300	-0.131175	189.057100	0.677033	-0.156226	-0.705157	0.141329
2017-11-08/IMG_4398.JPG	-178.878300	-0.055092	190.445500	0.619093	-0.122928	-0.763805	0.134964
2017-11-08/IMG_4397.JPG	-179.487500	0.016609	191.842500	0.602959	-0.113861	-0.779170	0.127948
2017-11-08/IMG_4396.JPG	-179.911500	0.108194	192.945300	0.536038	-0.104936	-0.823184	0.154985
2017-11-08/IMG_4392.JPG	-182.687100	0.188831	195.659700	0.553860	-0.129893	-0.803287	0.176345
2017-11-08/IMG_4395.JPG	-180.031400	0.036353	193.818800	0.389820	-0.091138	-0.899028	0.177434
2017-11-08/IMG_4393.JPG	-181.568800	0.114208	195.358700	0.396455	-0.099906	-0.894623	0.180254
2017-11-08/IMG_4388.JPG	-188.259400	0.294998	196.307600	0.589521	-0.144449	-0.776684	0.168412
2017-11-08/IMG_4387.JPG	-189.830400	0.426119	196.422200	0.597340	-0.150605	-0.772641	0.153389
2017-11-08/IMG_4386.JPG	-190.934000	0.419202	196.617500	0.602652	-0.106092	-0.779882	0.131682
2017-11-08/IMG_4389.JPG	-186.861600	0.490721	196.043900	0.642537	-0.159541	-0.732891	0.156731
2017-11-08/IMG_4394.JPG	-180.931900	0.095163	194.621100	0.269670	-0.076098	-0.942420	0.182570
2017-11-08/IMG_4391.JPG	-183.598200	0.223403	195.857400	0.664414	-0.158581	-0.710686	0.168322
2017-11-08/IMG_4390.JPG	-184.962200	0.410062	195.987700	0.725145	-0.174328	-0.646464	0.160810
2017-11-08/IMG_4415.JPG	-177.355500	-0.194782	175.812300	0.365645	-0.085661	-0.910885	0.171043
2017-11-08/IMG_4420.JPG	-177.592400	-0.080729	174.425200	0.615742	-0.090848	-0.777497	0.090038
2017-11-08/IMG_4421.JPG	-177.912300	-0.007053	174.128000	0.414119	-0.038629	-0.907524	0.058432
2017-11-08/IMG_4425.JPG	-178.458700	0.014710	170.803100	0.548643	-0.048219	-0.830643	0.081845
2017-11-08/IMG_4417.JPG	-177.346700	-0.045154	175.907900	0.295662	-0.047284	-0.951261	0.073826
2017-11-08/IMG_4423.JPG	-178.064900	0.012609	173.079000	0.401456	-0.037723	-0.912587	0.067783
2017-11-08/IMG_4426.JPG	-178.474000	0.013973	169.426600	0.571187	-0.041284	-0.816963	0.067923
2017-11-08/IMG_4427.JPG	-178.684600	0.091104	168.391600	0.510500	-0.023418	-0.858853	0.034833
2017-11-08/IMG_4436.JPG	-178.460200	-0.022199	169.498000	0.643548	-0.026892	-0.763005	0.054290
2017-11-08/IMG_4422.JPG	-177.927100	-0.008049	173.897500	0.324135	-0.033116	-0.944657	0.038246
2017-11-08/IMG_4424.JPG	-178.399000	0.032755	171.894800	0.383245	-0.029529	-0.919662	0.080452
2017-11-08/IMG_4428.JPG	-178.691300	-0.290452	167.452000	0.723493	-0.101678	-0.677409	0.085654
2017-11-08/IMG_4429.JPG	-178.593500	-0.100007	167.076000	0.853722	-0.144487	-0.495161	0.071410
2017-11-08/IMG_4433.JPG	-178.609700	-0.031881	170.447800	0.822865	-0.033067	-0.566442	0.030701
2017-11-08/IMG_4435.JPG	-178.623700	-0.004893	170.500500	0.818162	-0.073262	-0.567084	0.060494
2017-11-08/IMG_4431.JPG	-178.532400	-0.015252	168.442800	0.857630	-0.036228	-0.510882	0.046465
2017-11-08/IMG_4430.JPG	-178.434800	-0.154328	167.588100	0.874654	-0.041897	-0.481444	0.037907
2017-11-08/IMG_4434.JPG	-178.504900	-0.037342	170.974100	0.888028	-0.075740	-0.452966	0.022193
2017-11-08/IMG_4443.JPG	-178.882100	0.138802	164.339100	0.911345	-0.117840	-0.390156	0.057813
2017-11-08/IMG_4442.JPG	-178.894200	0.093431	164.840300	0.840927	-0.149888	-0.512287	0.089094
2017-11-08/IMG_4444.JPG	-179.070000	-0.037533	163.096600	0.833481	-0.092444	-0.541277	0.061509
2017-11-08/IMG_4441.JPG	-178.673000	-0.041168	165.778500	0.745169	-0.057436	-0.663009	0.042942
2017-11-08/IMG_4445.JPG	-178.954200	0.004505	162.271800	0.735050	-0.034876	-0.674805	0.055890
