FileName	P	Q	R	W	X	Y	Z
FileName	P	Q	R	W	X	Y	Z
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174129.jpg	-0.141108	-0.543053	0.062969	0.814125	-77.7561	-0.020542	115.696
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174147.jpg	-0.0961668	-0.620214	0.0535244	0.761947	-79.3002	0.120844	104.209
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174145.jpg	-0.112506	-0.696873	0.061434	0.636179	-77.2115	-0.0127864	113.185
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174144.jpg	-0.0996605	-0.626385	0.0612586	0.68598	-78.2677	0.0464551	111.02
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174142.jpg	-0.0778503	-0.760595	0.0732193	0.511423	-75.3122	-0.0624809	122.063
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174140.jpg	-0.0789551	-0.670483	0.0536333	0.614666	-77.1877	0.168223	117.593
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174138.jpg	-0.0499014	-0.792485	0.060656	0.493782	-77.996	-0.0271547	120.38
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174136.jpg	-0.0686397	-0.742475	0.0610171	0.568041	-77.208	0.161935	120.556
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174135.jpg	-0.0988329	-0.734251	0.0739349	0.569064	-76.5488	-0.0345311	119.507
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174132.jpg	-0.0932707	-0.674452	0.0640729	0.655243	-78.7198	0.0658369	116.602
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174131.jpg	-0.125439	-0.60629	0.0724535	0.7109	-75.724	-0.212226	117.896
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174127.jpg	-0.0854008	-0.621601	0.0567602	0.744051	-76.5948	-0.0581674	107.272
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174125.jpg	-0.104343	-0.634546	0.0665812	0.734671	-74.7042	-0.0482696	113.272
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174123.jpg	-0.11527	-0.663261	0.0781158	0.715128	-75.1867	-0.0422393	115.585
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174149.jpg	-0.109419	-0.717052	0.0867966	0.659326	-77.8864	-0.0167	115.012
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174151.jpg	-0.125811	-0.70075	0.106171	0.683276	-78.2882	-0.129493	114.774
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174152.jpg	-0.099957	-0.687918	0.0745927	0.685822	-78.3345	0.0337739	111.422
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174153.jpg	-0.108448	-0.783771	0.102022	0.589243	-78.0506	-0.00437768	111.24
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174121_1.jpg	-0.102142	-0.777464	0.0916858	0.611799	-78.6222	0.121645	118.598
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174121.jpg	-0.0872132	-0.769216	0.0776618	0.633636	-78.4788	0.155589	115.253
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174120.jpg	-0.0784044	-0.857657	0.105827	0.516532	-77.0169	0.144324	121.383
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174118.jpg	-0.0802341	-0.920839	0.133521	0.39088	-72.9623	0.159306	127.933
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174111.jpg	-0.0421109	-0.909198	0.0934499	0.391848	-75.6321	0.113907	125.98
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174116.jpg	-0.068179	-0.936393	0.152627	0.330127	-72.3463	0.112571	130.8
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174115.jpg	-0.0572149	-0.922388	0.136734	0.349952	-73.1256	0.103331	123.285
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174110.jpg	-0.0359801	-0.918661	0.111091	0.342088	-73.8811	0.177172	124.281
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174113.jpg	-0.0570726	-0.942251	0.130708	0.328738	-74.0587	0.118188	126.969
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174108.jpg	-0.067844	-0.939623	0.150446	0.312395	-74.1803	0.114406	129.742
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174106.jpg	-0.0336435	-0.904672	0.114826	0.363084	-72.2371	0.177118	124.274
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174103.jpg	-0.0630693	-0.940708	0.1232	0.370454	-75.5006	0.124466	133.371
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174104.jpg	-0.046055	-0.922976	0.113871	0.334226	-75.5436	0.0970837	125.149
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174101.jpg	-0.060971	-0.911148	0.122713	0.391402	-72.3532	0.280432	131.127
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174059.jpg	-0.0715117	-0.875225	0.0968158	0.462423	-76.947	0.186054	129.138
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174058.jpg	-0.0718745	-0.857213	0.0763042	0.507583	-77.8558	0.246275	124.953
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174056.jpg	-0.0921917	-0.855031	0.0895243	0.495353	-77.5543	0.173519	132.095
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174054.jpg	-0.101617	-0.819847	0.101499	0.534606	-77.6282	0.151439	127.661
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174053.jpg	-0.139439	-0.69863	0.0946581	0.672345	-78.0625	0.0595039	124.042
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174050.jpg	-0.123176	-0.6984	0.107274	0.675423	-81.3861	0.107348	123.091
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174048.jpg	-0.117521	-0.687759	0.0947649	0.691326	-80.3047	0.1414	121.16
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174155.jpg	-0.125597	-0.823769	0.147914	0.499611	-76.2199	-0.0822813	114.973
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174214.jpg	-0.119691	-0.558646	0.0323982	0.742456	-76.5907	0.219471	101.894
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174212.jpg	-0.102879	-0.61409	0.0340858	0.728246	-79.6411	0.211886	105.077
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174216.jpg	-0.0788512	-0.670347	0.0366799	0.639596	-79.6229	0.164549	109.509
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174218.jpg	-0.0558893	-0.802482	0.0608042	0.466282	-76.3518	-0.0423517	116.127
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174220.jpg	-0.107823	-0.585205	0.0339103	0.708526	-78.962	0.339327	102.934
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174222.jpg	-0.10107	-0.506443	0.0185056	0.778085	-78.8036	0.445239	97.7657
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174224.jpg	-0.107941	-0.524675	0.0251446	0.82598	-82.1436	0.390235	94.6083
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174226.jpg	-0.115785	-0.538517	0.0291786	0.815663	-80.7661	0.227334	99.4231
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174211.jpg	-0.104523	-0.66298	0.0558404	0.703972	-76.9479	0.0292762	107.643
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174228.jpg	-0.121055	-0.71039	0.0788589	0.649854	-78.3321	0.102895	108.457
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174209.jpg	-0.112898	-0.697346	0.0871537	0.672335	-77.6759	0.0459735	106.168
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174207.jpg	-0.114724	-0.766566	0.105915	0.599619	-79.4809	0.0203652	105.594
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174206.jpg	-0.13935	-0.776837	0.161995	0.56261	-76.7467	-0.114171	105.574
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174156.jpg	-0.0971351	-0.842705	0.141203	0.46407	-76.8611	-0.22807	107.498
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174157.jpg	-0.130757	-0.801667	0.164237	0.484526	-73.5103	-0.142839	105.947
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174205.jpg	-0.159692	-0.765392	0.165213	0.52289	-75.1578	-0.1208	100.677
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174158.jpg	-0.124048	-0.846326	0.172039	0.429076	-72.9613	-0.14637	109.692
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174200.jpg	-0.182032	-0.752623	0.154896	0.530287	-68.6659	0.0294038	114.996
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174159.jpg	-0.164838	-0.768032	0.147319	0.526063	-70.3508	-0.088137	114.635
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174204.jpg	-0.170801	-0.737724	0.158062	0.545049	-70.673	-0.237202	107.17
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174202.jpg	-0.222437	-0.680779	0.156546	0.578269	-65.9992	0.237692	119.075
D:/_git/posenet/PoseNet_Dataset/EngineeringBuilding/2018-07-13/IMG_20180713_174229.jpg	-0.125048	-0.698048	0.12143	0.703436	-80.3241	0.0267003	99.7179
