FileName	FocalLength	P	Q	R	RadialDistortion	W	X	Y	Z
FileName	FocalLength	P	Q	R	RadialDistortion	W	X	Y	Z
IMG_4576.JPG	3247.6706543	-0.0967698164689	0.0759942428338	0.00727572174806	-3.03605338709e-005	0.992374534235	0.00250836210667	-0.00288900717799	-0.231567593498
IMG_4581.JPG	3247.65356445	-0.0707100001283	0.0952790767678	0.0082597628052	-3.01275849124e-005	0.992901972297	1.0473997691	-0.00534355330831	0.0265763968079
IMG_4582.JPG	3247.63793945	-0.0827504416888	0.143268457123	-0.00362644387249	-2.97125661126e-005	0.986212048374	1.19624021508	-0.0094243858911	0.0561828277701
IMG_4583.JPG	3247.62207031	-0.0951761775515	0.125335926248	-0.0098131600216	-2.93763503959e-005	0.987489738888	1.38108109779	-0.0159091585658	0.0779137773447
IMG_4584.JPG	3247.60546875	-0.0725245825212	0.14052511621	0.00923451203711	-2.91386865564e-005	0.987374176242	1.51358176292	-0.00715388798877	0.0755660383627
IMG_4585.JPG	3247.58764648	-0.0956542037199	0.158272763765	0.00316914581123	-2.89989845666e-005	0.982746060191	1.67505664636	-0.000969295853035	0.0539918112844
IMG_4580.JPG	3247.57373047	-0.0954327887177	0.120254081999	0.0171729484941	-2.87273586721e-005	0.987996405621	0.87260303274	-0.00330120101441	-0.0037719462272
IMG_4577.JPG	3247.5612793	-0.0885667044828	0.0948285961399	0.0239548489634	-2.85681685424e-005	0.991257003318	0.167399442782	-0.00222244368405	-0.197076875628
IMG_4578.JPG	3247.54858398	-0.0915791707171	0.0430839185691	0.00673808587555	-2.83392711605e-005	0.994842515416	0.365066487826	-0.000182098198282	-0.179412221943
IMG_4575.JPG	3247.53735352	-0.113097817996	0.0508790257367	0.00785700105154	-2.81598067748e-005	0.992249323212	-0.227898181079	-0.00997714430282	-0.263614689323
IMG_4574.JPG	3247.52612305	-0.11298825474	0.0308322808214	-0.00803691392327	-2.80844647563e-005	0.993085371526	-0.380670074677	-0.00120515480964	-0.30928515909
IMG_4586.JPG	3247.51806641	-0.0863859682132	0.158068614656	-0.00551157644888	-2.8063025407e-005	0.983626740187	1.87582521308	-0.000744567687503	0.0634126503297
IMG_4587.JPG	3247.51025391	-0.0875915934479	0.187328923783	0.0120023269143	-2.80232314995e-005	0.97831066111	2.03975498832	0.00825437815423	0.0573217324787
IMG_4588.JPG	3247.50219727	-0.072375406522	0.218116370266	0.0171502523659	-2.81227994595e-005	0.973084109345	2.19172566429	0.015808494476	0.0533780065909
IMG_4573.JPG	3247.4921875	-0.0869470196134	0.00449915330803	0.0139561105752	-2.82737704604e-005	0.996105217516	-0.591118022034	0.0066724842234	-0.34764585406
IMG_4572.JPG	3247.48388672	-0.117566458807	0.0455629991905	0.0029034242521	-2.82457311439e-005	0.992015066748	-0.767614556593	-0.00747450022424	-0.37923562754
IMG_4571.JPG	3247.47314453	-0.115115059101	0.0207705280024	-0.00226954950057	-2.84371063625e-005	0.993132355697	-0.974618009107	-0.00573441657745	-0.455257638273
IMG_4570.JPG	3247.46191406	-0.109098503714	0.0180742313718	0.0117357782614	-2.849150477e-005	0.993797541844	-1.08063844983	-0.00771286753234	-0.514277177735
IMG_4569.JPG	3247.4519043	-0.090147941169	0.0123426592456	0.00194686085241	-2.8703906567e-005	0.99584987975	-1.3644522956	0	-0.534690194896
IMG_4568.JPG	3247.44018555	-0.0907046508927	-0.0505277005345	-0.0116242352647	-2.85774033551e-005	0.994527329723	-1.51559217514	-0.0118950217357	-0.526053190464
IMG_4567.JPG	3247.42553711	-0.0969813183661	-0.0331940368546	0.00751004312704	-2.87821275196e-005	0.994704328179	-1.67567557321	0.00902891232952	-0.611521210146
IMG_4590.JPG	3247.41503906	-0.0745652188899	0.244569274992	0.0225442617335	-2.86136102838e-005	0.966497435352	2.49647804971	0.0123269467346	0.0508366687556
IMG_4591.JPG	3247.40527344	-0.0999497445461	0.236448006889	0.029107938704	-2.87017010621e-005	0.966051274362	2.65592426279	0.0163755387177	0.0471660616389
IMG_4592.JPG	3247.40112305	-0.0871265785831	0.246464261113	0.0325564753261	-2.87153662839e-005	0.964678218238	2.80896015584	0.00907224897485	0.0731370487434
IMG_4593.JPG	3247.40454102	-0.0602228527926	0.247385916925	0.0114436076252	-2.87549572658e-005	0.966975850473	2.96017332778	-0.0030834543812	0.101918460193
IMG_4594.JPG	3247.40844727	-0.0620612739787	0.303154469881	0.0139780432075	-2.86088131928e-005	0.950815572211	3.12108893171	0.0100318907125	0.125385107358
IMG_4595.JPG	3247.40893555	-0.0652929651197	0.30604734941	0.0056883098834	-2.87639784783e-005	0.949757637009	3.27145614869	0.0208807763944	0.150319916863
IMG_4596.JPG	3247.41235352	-0.0629530133249	0.289847375394	0.0167116814894	-2.9034826894e-005	0.954854225439	3.44848140481	0.0106555524174	0.193862280564
