FileName	X	Y	Z	W	P	Q	R
FileName	X	Y	Z	W	P	Q	R
2017-11-08/IMG_4401.JPG	-76.595600	-0.082593	128.252700	0.617710	-0.137560	-0.762191	0.136295
2017-11-08/IMG_4410.JPG	-75.892900	-0.185695	118.625900	0.680389	-0.121957	-0.710425	0.132264
2017-11-08/IMG_4404.JPG	-75.929990	-0.209639	123.871800	0.646979	-0.112901	-0.745589	0.112998
2017-11-08/IMG_4407.JPG	-75.902800	-0.158869	121.218300	0.675325	-0.129954	-0.709703	0.152871
2017-11-08/IMG_4406.JPG	-75.891190	-0.290351	122.251800	0.689370	-0.146937	-0.693535	0.148957
2017-11-08/IMG_4411.JPG	-75.691390	-0.304214	117.931500	0.644945	-0.118273	-0.745795	0.117676
2017-11-08/IMG_4402.JPG	-76.066590	-0.132216	126.313300	0.675430	-0.126506	-0.715737	0.124544
2017-11-08/IMG_4403.JPG	-75.998790	-0.193812	124.992900	0.717856	-0.136912	-0.671829	0.120766
2017-11-08/IMG_4408.JPG	-75.856690	-0.324342	120.461000	0.738821	-0.130235	-0.645998	0.140959
2017-11-08/IMG_4405.JPG	-75.970900	-0.227374	123.073000	0.771860	-0.143697	-0.607295	0.121554
2017-11-08/IMG_4409.JPG	-75.887700	-0.348829	119.707200	0.792792	-0.141216	-0.582978	0.108057
2017-11-08/IMG_4419.JPG	-76.675090	-0.322428	117.239300	0.796573	-0.103744	-0.589478	0.084997
2017-11-08/IMG_4413.JPG	-75.817400	-0.338825	116.082600	0.811943	-0.162219	-0.550758	0.105356
2017-11-08/IMG_4412.JPG	-75.712400	-0.411290	117.194700	0.628236	-0.126340	-0.750805	0.160155
2017-11-08/IMG_4414.JPG	-76.423600	-0.190914	118.028000	0.526328	-0.102728	-0.830475	0.150790
2017-11-08/IMG_4418.JPG	-76.388500	-0.119338	118.009700	0.503457	-0.088207	-0.850509	0.124039
2017-11-08/IMG_4416.JPG	-76.423400	-0.108946	117.941100	0.468951	-0.075643	-0.869730	0.133916
2017-11-08/IMG_4400.JPG	-77.142500	-0.107816	129.695800	0.700003	-0.142556	-0.687917	0.128235
2017-11-08/IMG_4399.JPG	-77.651290	-0.131175	131.157100	0.677033	-0.156226	-0.705157	0.141329
2017-11-08/IMG_4398.JPG	-78.078290	-0.055092	132.545500	0.619093	-0.122928	-0.763805	0.134964
2017-11-08/IMG_4397.JPG	-78.687500	0.016609	133.942500	0.602959	-0.113861	-0.779170	0.127948
2017-11-08/IMG_4396.JPG	-79.111500	0.108194	135.045300	0.536038	-0.104936	-0.823184	0.154985
2017-11-08/IMG_4392.JPG	-81.887100	0.188831	137.759700	0.553860	-0.129893	-0.803287	0.176345
2017-11-08/IMG_4395.JPG	-79.231400	0.036353	135.918800	0.389820	-0.091138	-0.899028	0.177434
2017-11-08/IMG_4393.JPG	-80.768800	0.114208	137.458700	0.396455	-0.099906	-0.894623	0.180254
2017-11-08/IMG_4388.JPG	-87.459400	0.294998	138.407600	0.589521	-0.144449	-0.776684	0.168412
2017-11-08/IMG_4387.JPG	-89.030400	0.426119	138.522200	0.597340	-0.150605	-0.772641	0.153389
2017-11-08/IMG_4386.JPG	-90.134000	0.419202	138.717500	0.602652	-0.106092	-0.779882	0.131682
2017-11-08/IMG_4389.JPG	-86.061600	0.490721	138.143900	0.642537	-0.159541	-0.732891	0.156731
2017-11-08/IMG_4394.JPG	-80.131900	0.095163	136.721100	0.269670	-0.076098	-0.942420	0.182570
2017-11-08/IMG_4391.JPG	-82.798200	0.223403	137.957400	0.664414	-0.158581	-0.710686	0.168322
2017-11-08/IMG_4390.JPG	-84.162200	0.410062	138.087700	0.725145	-0.174328	-0.646464	0.160810
2017-11-08/IMG_4415.JPG	-76.555500	-0.194782	117.912300	0.365645	-0.085661	-0.910884	0.171043
2017-11-08/IMG_4420.JPG	-76.792400	-0.080729	116.525200	0.615742	-0.090848	-0.777497	0.090038
2017-11-08/IMG_4421.JPG	-77.112290	-0.007053	116.228000	0.414119	-0.038629	-0.907524	0.058432
2017-11-08/IMG_4425.JPG	-77.658690	0.014710	112.903100	0.548643	-0.048219	-0.830643	0.081845
2017-11-08/IMG_4417.JPG	-76.546690	-0.045154	118.007900	0.295662	-0.047284	-0.951261	0.073826
2017-11-08/IMG_4423.JPG	-77.264890	0.012609	115.179000	0.401456	-0.037723	-0.912587	0.067783
2017-11-08/IMG_4426.JPG	-77.674000	0.013973	111.526600	0.571187	-0.041284	-0.816963	0.067923
2017-11-08/IMG_4427.JPG	-77.884600	0.091104	110.491600	0.510500	-0.023418	-0.858853	0.034833
2017-11-08/IMG_4436.JPG	-77.660200	-0.022199	111.598000	0.643548	-0.026892	-0.763005	0.054290
2017-11-08/IMG_4422.JPG	-77.127090	-0.008049	115.997500	0.324135	-0.033116	-0.944657	0.038246
2017-11-08/IMG_4424.JPG	-77.599000	0.032755	113.994800	0.383245	-0.029529	-0.919662	0.080452
2017-11-08/IMG_4428.JPG	-77.891300	-0.290452	109.552000	0.723493	-0.101678	-0.677409	0.085654
2017-11-08/IMG_4429.JPG	-77.793500	-0.100007	109.176000	0.853721	-0.144487	-0.495161	0.071410
2017-11-08/IMG_4433.JPG	-77.809690	-0.031881	112.547800	0.822865	-0.033067	-0.566442	0.030701
2017-11-08/IMG_4435.JPG	-77.823700	-0.004893	112.600500	0.818162	-0.073262	-0.567084	0.060494
2017-11-08/IMG_4431.JPG	-77.732390	-0.015252	110.542800	0.857630	-0.036228	-0.510882	0.046465
2017-11-08/IMG_4430.JPG	-77.634800	-0.154328	109.688100	0.874654	-0.041897	-0.481444	0.037907
2017-11-08/IMG_4434.JPG	-77.704900	-0.037342	113.074100	0.888028	-0.075740	-0.452966	0.022193
2017-11-08/IMG_4443.JPG	-78.082090	0.138802	106.439100	0.911345	-0.117840	-0.390156	0.057813
2017-11-08/IMG_4442.JPG	-78.094190	0.093431	106.940300	0.840927	-0.149888	-0.512287	0.089094
2017-11-08/IMG_4444.JPG	-78.270000	-0.037533	105.196600	0.833481	-0.092444	-0.541277	0.061509
2017-11-08/IMG_4441.JPG	-77.873000	-0.041168	107.878500	0.745169	-0.057436	-0.663009	0.042942
2017-11-08/IMG_4445.JPG	-78.154190	0.004505	104.371800	0.735050	-0.034876	-0.674805	0.055890
2017-11-08/IMG_4432.JPG	-78.131790	-0.169029	112.070800	0.826827	-0.022216	-0.560983	0.034091
2017-11-08/IMG_4447.JPG	-78.058200	-0.002890	103.388100	0.679418	-0.053498	-0.729299	0.060429
2017-11-08/IMG_4452.JPG	-77.956600	-0.018202	101.391600	0.641733	-0.110558	-0.751828	0.103487
2017-11-08/IMG_4448.JPG	-78.080800	-0.022914	102.978400	0.545709	-0.092246	-0.819992	0.145967
2017-11-08/IMG_4456.JPG	-78.729800	0.057215	98.588010	0.833226	-0.143774	-0.524085	0.101972
2017-11-08/IMG_4457.JPG	-78.670700	-0.049291	97.614690	0.749929	-0.114653	-0.642330	0.108968
2017-11-08/IMG_4458.JPG	-78.745590	0.153919	96.965290	0.683437	-0.112878	-0.705816	0.148310
2017-11-08/IMG_4459.JPG	-78.671400	0.097064	96.137000	0.697288	-0.104289	-0.697680	0.127105
2017-11-08/IMG_4460.JPG	-78.863690	-0.099931	95.145100	0.819882	-0.138792	-0.545849	0.102861
2017-11-08/IMG_4461.JPG	-78.804090	0.108900	94.269800	0.744880	-0.117960	-0.645757	0.119320
2017-11-08/IMG_4462.JPG	-78.682690	0.090212	93.340600	0.719928	-0.120024	-0.672656	0.121784
2017-11-08/IMG_4455.JPG	-78.946090	-0.078585	99.408100	0.636838	-0.211827	-0.711544	0.208019
2017-11-08/IMG_4454.JPG	-78.711700	-0.026942	100.159700	0.552455	-0.134745	-0.811093	0.136984
2017-11-08/IMG_4451.JPG	-77.689800	-0.066517	101.756200	0.458396	-0.082735	-0.872678	0.146497
2017-11-08/IMG_4446.JPG	-78.124300	0.024697	103.952600	0.775668	0.032203	-0.630285	0.006603
2017-11-08/IMG_4440.JPG	-77.412200	0.010414	108.810300	0.582420	-0.053469	-0.810145	0.039917
2017-11-08/IMG_4463.JPG	-78.894900	-0.588951	92.661900	0.623643	-0.161980	-0.742563	0.182847
2017-11-08/IMG_4453.JPG	-78.399990	0.013743	100.690200	0.426526	-0.079360	-0.895764	0.096877
2017-11-08/IMG_4464.JPG	-79.434300	-0.003682	92.697790	0.568974	-0.236408	-0.730749	0.293915
2017-11-08/IMG_4466.JPG	-80.022200	0.195852	92.750100	0.535258	-0.226567	-0.760440	0.289651
2017-11-08/IMG_4437.JPG	-77.670700	0.088845	111.323500	0.490307	-0.008215	-0.871453	-0.010069
2017-11-08/IMG_4449.JPG	-77.865490	-0.052999	102.610000	0.356037	-0.112935	-0.899606	0.226258
2017-11-08/IMG_4473.JPG	-78.335690	-0.039658	99.350400	0.523247	-0.156877	-0.814134	0.196946
2017-11-08/IMG_4474.JPG	-78.181000	0.005568	99.738000	0.688876	-0.141352	-0.699312	0.128194
2017-11-08/IMG_4475.JPG	-77.931000	0.248110	99.435600	0.799229	-0.135969	-0.578733	0.088394
2017-11-08/IMG_4476.JPG	-78.124890	0.086126	99.741800	0.617112	-0.095683	-0.774483	0.100965
2017-11-08/IMG_4483.JPG	-79.056900	0.093908	96.667400	0.520684	-0.123559	-0.837623	0.109590
2017-11-08/IMG_4471.JPG	-78.119600	0.093504	98.374400	0.457403	-0.140569	-0.862394	0.165227
2017-11-08/IMG_4450.JPG	-77.745800	-0.011187	102.230700	0.298586	-0.120302	-0.891765	0.318009
2017-11-08/IMG_4468.JPG	-78.511700	0.130334	95.276600	0.463226	-0.084132	-0.874075	0.119737
2017-11-08/IMG_4467.JPG	-78.693300	0.164306	93.815900	0.490368	-0.040851	-0.870430	0.014916
2017-11-08/IMG_4438.JPG	-77.341900	0.142417	110.606400	0.326379	-0.021695	-0.944774	-0.020218
2017-11-08/IMG_4439.JPG	-77.099090	0.216229	108.862000	0.471208	-0.041835	-0.880982	0.009133
2017-11-08/IMG_4470.JPG	-78.137100	0.110849	97.645700	0.476149	-0.068871	-0.876243	0.027151
2017-11-08/IMG_4469.JPG	-78.404890	0.158980	96.329700	0.335167	-0.012416	-0.941670	0.027681
2017-11-08/IMG_4486.JPG	-79.974700	0.297898	93.742390	0.383955	-0.064400	-0.917726	0.078807
2017-11-08/IMG_4487.JPG	-80.670000	0.343733	92.995090	0.319286	-0.067072	-0.942403	0.073721
2017-11-08/IMG_4488.JPG	-81.319990	0.341177	92.517890	0.434036	-0.122433	-0.878273	0.158933
2017-11-08/IMG_4489.JPG	-82.665700	0.316187	91.571690	0.469134	-0.087468	-0.876659	0.061086
2017-11-08/IMG_4490.JPG	-83.134000	0.311346	91.440190	0.452764	-0.122496	-0.870425	0.149534
2017-11-08/IMG_4491.JPG	-83.417800	0.322205	91.189090	0.437238	-0.155303	-0.861360	0.206792
2017-11-08/IMG_4496.JPG	-84.168500	0.236290	87.451390	0.532576	-0.171763	-0.807003	0.188698
2017-11-08/IMG_4495.JPG	-83.448790	0.393055	88.067700	0.493180	-0.104494	-0.860056	0.078473
2017-11-08/IMG_4494.JPG	-82.890900	0.310786	89.578900	0.415310	-0.120957	-0.899301	0.064386
2017-11-08/IMG_4492.JPG	-83.252090	0.226939	90.864690	0.390197	-0.197119	-0.853644	0.283166
2017-11-08/IMG_4498.JPG	-84.090000	0.168717	85.809300	0.498805	-0.270464	-0.765567	0.303231
2017-11-08/IMG_4497.JPG	-84.311600	0.216783	86.826100	0.492088	-0.238613	-0.791027	0.274208
2017-11-08/IMG_4499.JPG	-84.075700	0.163566	84.758800	0.489049	-0.285278	-0.780888	0.263935
2017-11-08/IMG_4493.JPG	-83.364400	0.308087	90.447200	0.452300	-0.258634	-0.797431	0.304363
