# Visual Landmark Dataset V1
# ImageFile, Camera Position [X Y Z W P Q R]
FileName X Y Z W P Q R
2017-11-08/IMG_4576.JPG 35.856160 1.589715 -146.002200 0.695480 -0.056560 -0.711962 0.078856
2017-11-08/IMG_4581.JPG 36.354010 1.572480 -153.543100 0.710603 -0.039072 -0.699983 0.059510
2017-11-08/IMG_4582.JPG 36.375400 1.543826 -154.608500 0.743095 -0.055916 -0.664040 0.061108
2017-11-08/IMG_4583.JPG 36.298010 1.498293 -155.913000 0.730169 -0.068637 -0.676534 0.066661
2017-11-08/IMG_4584.JPG 36.118630 1.559769 -156.826000 0.741739 -0.039490 -0.666692 0.061527
2017-11-08/IMG_4585.JPG 35.770660 1.603194 -157.915700 0.752373 -0.058992 -0.651748 0.075364
2017-11-08/IMG_4580.JPG 36.359450 1.586820 -152.297400 0.726599 -0.048114 -0.680186 0.084186
2017-11-08/IMG_4577.JPG 35.891540 1.594395 -147.184500 0.709201 -0.038506 -0.699011 0.083278
2017-11-08/IMG_4578.JPG 35.770260 1.608721 -148.572700 0.671836 -0.053639 -0.734986 0.074532
2017-11-08/IMG_4575.JPG 35.918330 1.539945 -144.370000 0.676146 -0.066599 -0.727993 0.091746
2017-11-08/IMG_4574.JPG 35.790740 1.601538 -143.257700 0.661315 -0.078713 -0.741506 0.081457
2017-11-08/IMG_4586.JPG 35.588570 1.604772 -159.315200 0.752782 -0.059695 -0.652554 0.062685
2017-11-08/IMG_4587.JPG 35.344610 1.667958 -160.440900 0.771799 -0.047043 -0.629690 0.074855
2017-11-08/IMG_4588.JPG 35.130230 1.721000 -161.486500 0.792045 -0.033326 -0.605915 0.066496
2017-11-08/IMG_4573.JPG 35.784710 1.656851 -141.755700 0.643067 -0.045132 -0.760730 0.075616
2017-11-08/IMG_4572.JPG 35.783650 1.557518 -140.496700 0.671920 -0.073266 -0.731227 0.091991
2017-11-08/IMG_4571.JPG 35.513030 1.569736 -138.972200 0.653632 -0.075657 -0.748003 0.086790
2017-11-08/IMG_4570.JPG 35.235600 1.555844 -138.166600 0.651992 -0.061058 -0.750244 0.091171
2017-11-08/IMG_4569.JPG 35.443950 1.610000 -136.179500 0.648916 -0.056393 -0.755498 0.070358
2017-11-08/IMG_4568.JPG 35.689770 1.526479 -135.145400 0.599870 -0.067154 -0.794854 0.062071
2017-11-08/IMG_4567.JPG 35.296070 1.673397 -133.933500 0.613272 -0.056516 -0.783860 0.079169
2017-11-08/IMG_4590.JPG 34.737400 1.696554 -163.590100 0.808095 -0.030597 -0.583879 0.071638
2017-11-08/IMG_4591.JPG 34.515690 1.724982 -164.687800 0.801582 -0.041865 -0.588752 0.095313
2017-11-08/IMG_4592.JPG 34.506780 1.673701 -165.777700 0.808379 -0.030988 -0.581268 0.087697
2017-11-08/IMG_4593.JPG 34.519550 1.588349 -166.858400 0.810561 -0.029898 -0.582438 0.053515
2017-11-08/IMG_4594.JPG 34.483620 1.680439 -167.999600 0.842937 -0.029135 -0.534239 0.056552
2017-11-08/IMG_4595.JPG 34.470830 1.756615 -169.069800 0.844475 -0.037565 -0.531570 0.053706
2017-11-08/IMG_4596.JPG 34.553860 1.684818 -170.347100 0.835328 -0.027612 -0.545879 0.058991
2017-11-08/IMG_4597.JPG 34.876920 1.653052 -171.312500 0.830453 -0.024358 -0.554748 0.044825
2017-11-08/IMG_4598.JPG 35.119980 1.627873 -172.510800 0.849943 -0.017522 -0.525900 0.026817
2017-11-08/IMG_4599.JPG 35.063500 1.712713 -173.644200 0.841072 -0.014117 -0.539157 0.041341
2017-11-08/IMG_4600.JPG 35.036850 1.629430 -174.759800 0.842372 0.000287 -0.536752 0.048032
2017-11-08/IMG_4601.JPG 35.154450 1.750387 -175.896800 0.868322 0.006383 -0.494052 0.043471
2017-11-08/IMG_4602.JPG 35.105660 1.720227 -176.957900 0.855341 0.010402 -0.516077 0.044150
2017-11-08/IMG_4603.JPG 34.921850 1.703391 -178.033400 0.862872 0.016168 -0.503904 0.035671
2017-11-08/IMG_4604.JPG 35.020180 1.717836 -179.178000 0.871646 0.035437 -0.487878 0.030862
2017-11-08/IMG_4605.JPG 35.166230 1.766259 -180.245200 0.873173 0.022015 -0.485777 0.033245
2017-11-08/IMG_4589.JPG 34.829770 1.441031 -162.522000 0.790768 -0.041047 -0.605902 0.076714
2017-11-08/IMG_4606.JPG 35.070980 1.666292 -181.606800 0.873727 -0.027700 -0.483935 0.040499
2017-11-08/IMG_4607.JPG 35.086120 1.736085 -182.551500 0.892973 -0.016103 -0.446508 0.054509
2017-11-08/IMG_4608.JPG 35.076970 1.699193 -183.644800 0.879120 -0.066043 -0.467393 0.065809
2017-11-08/IMG_4609.JPG 34.950790 1.722867 -184.537700 0.868988 -0.042779 -0.489856 0.055421
2017-11-08/IMG_4610.JPG 35.213990 1.744856 -185.663800 0.896362 -0.036295 -0.438131 0.057097
